"lateralorbitofrontal_1"
"lateralorbitofrontal_2"
"lateralorbitofrontal_3"
"lateralorbitofrontal_4"
"parsorbitalis_1"
"frontalpole_1"
"medialorbitofrontal_1"
"medialorbitofrontal_2"
"parstriangularis_1"
"parsopercularis_1"
"parsopercularis_2"
"rostralmiddlefrontal_1"
"rostralmiddlefrontal_2"
"rostralmiddlefrontal_3"
"rostralmiddlefrontal_4 "
"rostralmiddlefrontal_5 "
"rostralmiddlefrontal_6"
"superiorfrontal_1"
"superiorfrontal_2"
"superiorfrontal_3"
"superiorfrontal_4"
"superiorfrontal_5"
"superiorfrontal_6"
"superiorfrontal_7"
"superiorfrontal_8"
"superiorfrontal_9"
"caudalmiddlefrontal_1"
"caudalmiddlefrontal_2"
"caudalmiddlefrontal_3"
"precentral_1"
"precentral_2"
"precentral_3"
"precentral_4"
"precentral_5"
"precentral_6"
"precentral_7"
"precentral_8"
"paracentral_1"
"paracentral_2"
"rostralanteriorcingulate_1"
"caudalanteriorcingulate_1"
"posteriorcingulate_1"
"posteriorcingulate_2"
"isthmuscingulate_1"
"postcentral_1"
"postcentral_2"
"postcentral_3"
"postcentral_4"
"postcentral_5"
"postcentral_6"
"postcentral_7"
"supramarginal_1"
"supramarginal_2"
"supramarginal_3"
"supramarginal_4"
"supramarginal_5"
"superiorparietal_1"
"superiorparietal_2"
"superiorparietal_3"
"superiorparietal_4"
"superiorparietal_5"
"superiorparietal_6"
"superiorparietal_7"
"inferiorparietal_1"
"inferiorparietal_2"
"inferiorparietal_3"
"inferiorparietal_4"
"inferiorparietal_5"
"precuneus_1"
"precuneus_2"
"precuneus_3"
"precuneus_4"
"precuneus_5"
"cuneus_1"
"pericalcarine_1"
"lateraloccipital_1"
"lateraloccipital_2"
"lateraloccipital_3"
"lateraloccipital_4"
"lateraloccipital_5"
"lingual_1"
"lingual_2"
"lingual_3"
"lingual_4"
"fusiform_1"
"fusiform_2"
"fusiform_3"
"fusiform_4"
"parahippocampal_1"
"entorhinal_1"
"temporalpole_1"
"inferiortemporal_1"
"inferiortemporal_2"
"inferiortemporal_3"
"inferiortemporal_4"
"middletemporal_1"
"middletemporal_2"
"middletemporal_3"
"middletemporal_4"
"bankssts_1"
"bankssts_2"
"superiortemporal_1"
"superiortemporal_2"
"superiortemporal_3"
"superiortemporal_4"
"superiortemporal_5"
"transversetemporal_1"
"insula_1"
"insula_2"
"insula_3"
"insula_4"
