"lateralorbitofrontal_9"
"superiorparietal_24"
"superiorparietal_20"
"superiorparietal_27"
"superiorparietal_25"
"superiorparietal_13"
"superiorparietal_22"
"superiorparietal_8"
"superiorparietal_15"
"superiorparietal_12"
"superiorparietal_19"
"superiorparietal_21"
"superiorparietal_10"
"superiorparietal_16"
"superiorparietal_11"
"superiorparietal_18"
"superiorparietal_28"
"superiorparietal_14"
"superiorparietal_4"
"superiorparietal_6"
"superiorparietal_2"
"superiorparietal_5"
"superiorparietal_7"
"superiorparietal_3"
"superiorparietal_9"
"superiorparietal_1"
"superiorparietal_23"
"superiorparietal_17"
"superiorparietal_29"
"inferiorparietal_3"
"inferiorparietal_16"
"inferiorparietal_19"
"inferiorparietal_6"
"inferiorparietal_9"
"inferiorparietal_10"
"inferiorparietal_15"
"inferiorparietal_8"
"inferiorparietal_4"
"inferiorparietal_5"
"inferiorparietal_2"
"inferiorparietal_18"
"inferiorparietal_17"
"inferiorparietal_21"
"inferiorparietal_12"
"inferiorparietal_22"
"inferiorparietal_7"
"inferiorparietal_11"
"inferiorparietal_13"
"inferiorparietal_14"
"inferiorparietal_1"
"inferiorparietal_20"
"precuneus_14"
"precuneus_16"
"precuneus_1"
"precuneus_10"
"precuneus_8"
"precuneus_3"
"precuneus_20"
"precuneus_2"
"precuneus_4"
"precuneus_12"
"precuneus_13"
"precuneus_7"
"precuneus_17"
"precuneus_5"
"precuneus_22"
"precuneus_6"
"precuneus_11"
"precuneus_19"
"precuneus_21"
"precuneus_9"
"precuneus_15"
"precuneus_18"
"cuneus_5"
"cuneus_6"
"cuneus_1"
"cuneus_4"
"cuneus_2"
"cuneus_3"
"cuneus_7"
"pericalcarine_7"
"pericalcarine_1"
"pericalcarine_4"
"pericalcarine_2"
"pericalcarine_5"
"pericalcarine_3"
"pericalcarine_6"
"lateraloccipital_1"
"lateraloccipital_20"
"lateraloccipital_10"
"lateraloccipital_6"
"lateraloccipital_2"
"lateraloccipital_4"
"lateraloccipital_7"
"lateraloccipital_11"
"lateraloccipital_13"
"lateraloccipital_12"
"lateraloccipital_14"
"lateraloccipital_15"
"lateraloccipital_19"
"lateraloccipital_3"
"lateraloccipital_18"
"lateraloccipital_22"
"lateraloccipital_1"
"lateraloccipital_23"
"lateraloccipital_5"
"lateraloccipital_17"
"lateraloccipital_16"
"lateraloccipital_9"
"lateraloccipital_8"
"lingual_14"
"lingual_11"
"lingual_3"
"lingual_4"
"lingual_16"
"lingual_1"
"lingual_8"
"lingual_10"
"lingual_6"
"lingual_9"
"lingual_13"
"lingual_5"
"lingual_2"
"lingual_15"
"lingual_12"
"lingual_17"
"lingual_7"
"fusiform_12"
"fusiform_7"
"fusiform_17"
"fusiform_15"
"fusiform_6"
"fusiform_5"
"fusiform_10"
"fusiform_1"
"fusiform_11"
"fusiform_4"
"fusiform_16"
"fusiform_2"
"fusiform_3"
"fusiform_8"
"fusiform_9"
"fusiform_14"
"fusiform_13"
"fusiform_18"
"parahippocampal_3"
"parahippocampal_6"
"parahippocampal_1"
"parahippocampal_4"
"parahippocampal_5"
"parahippocampal_2"
"entorhinal_2"
"entorhinal_1"
"entorhinal_3"
"temporalpole_2"
"temporalpole_1"
"temporalpole_3"
"inferiortemporal_15"
"inferiortemporal_11"
"inferiortemporal_6"
"inferiortemporal_2"
"inferiortemporal_5"
"inferiortemporal_8"
"inferiortemporal_14"
"inferiortemporal_13"
"inferiortemporal_4"
"inferiortemporal_1"
"inferiortemporal_9"
"inferiortemporal_3"
"inferiortemporal_10"
"inferiortemporal_12"
"inferiortemporal_16"
"inferiortemporal_7"
"middletemporal_6"
"middletemporal_16"
"middletemporal_10"
"middletemporal_7"
"middletemporal_3"
"middletemporal_1"
"middletemporal_13"
"middletemporal_8"
"middletemporal_14"
"middletemporal_5"
"middletemporal_11"
"middletemporal_9"
"middletemporal_15"
"middletemporal_2"
"middletemporal_4"
"middletemporal_12"
"bankssts_1"
"bankssts_3"
"bankssts_2"
"bankssts_6"
"bankssts_4"
"bankssts_5"
"superiortemporal_26"
"superiortemporal_20"
"superiortemporal_11"
"superiortemporal_4"
"superiortemporal_24"
"superiortemporal_18"
"superiortemporal_3"
"superiortemporal_21"
"superiortemporal_17"
"superiortemporal_25"
"superiortemporal_9"
"superiortemporal_19"
"superiortemporal_16"
"superiortemporal_6"
"superiortemporal_13"
"superiortemporal_8"
"superiortemporal_23"
"superiortemporal_15"
"superiortemporal_12"
"superiortemporal_5"
"superiortemporal_10"
"superiortemporal_1"
"superiortemporal_22"
"superiortemporal_14"
"superiortemporal_7"
"superiortemporal_2"
"transversetemporal_4"
"transversetemporal_1"
"transversetemporal_3"
"transversetemporal_2"
"insula_5"
"insula_2"
"insula_16"
"insula_12"
"insula_1"
"insula_8"
"insula_14"
"insula_10"
"insula_9"
"insula_13"
"insula_11"
"insula_6"
"insula_15"
"insula_4"
"insula_7"
"insula_3"
"insula_17"
